Node Number = 1528
Cell Number = 2900
    1044      702     1009      591     1044
    1045      847     1415     1284     1045
    1046     1034     1144      847     1046
    1047     1144     1415      847     1047
    1048       80      811      570     1048
    1049      570      921       80     1049
    1050      394      811       80     1050
    1051       80      946      394     1051
    1052      921     1153       80     1052
    1053       80     1153      946     1053
    1054     1109     1175      336     1054
    1055      625     1290      336     1055
    1056      336     1175      625     1056
    1057      336     1290      765     1057
    1058      592     1242      618     1058
    1059      848     1310      887     1059
    1060     1267     1310      848     1060
    1061      848     1369     1267     1061
    1062       81     1001      611     1062
    1063       81     1340      161     1063
    1064      161      505       81     1064
    1065      505     1001       81     1065
    1066      584      883      337     1066
    1067      337     1018      584     1067
    1068      883      962      337     1068
    1069      593      675      632     1069
    1070      849      990      931     1070
    1071     1105     1416     1277     1071
    1072     1148     1471       82     1072
    1073       82      794      444     1073
    1074      444     1148       82     1074
    1075      338     1456     1340     1075
    1076     1431     1456      338     1076
    1077      338     1340     1178     1077
    1078     1178     1528      338     1078
    1079      923     1431      338     1079
    1080      338     1528      923     1080
    1081      855     1444      594     1081
    1082      594     1449      855     1082
    1083     1371     1449      594     1083
    1084     1106     1192      850     1084
    1085     1106     1268     1192     1085
    1086       83      842      588     1086
    1087      364      842       83     1087
    1088       83      373      364     1088
    1089      593      632      339     1089
    1090      632     1149      339     1090
    1091      595     1364      772     1091
    1092      772      854      595     1092
    1093      851     1083     1026     1093
    1094     1198     1412     1107     1094
    1095     1107     1512     1198     1095
    1096     1107     1480     1257     1096
    1097     1257     1512     1107     1097
    1098       84     1439      796     1098
    1099      796     1201       84     1099
    1100       84     1201      942     1100
    1101      942     1484       84     1101
    1102     1225     1439       84     1102
    1103       84     1484     1225     1103
    1104      340     1219      821     1104
    1105      340     1405     1219     1105
    1106      929      955      596     1106
    1107     1376     1502      852     1107
    1108      852     1478      957     1108
    1109      964     1478      852     1109
    1110      852     1502      964     1110
    1111      269      829       85     1111
    1112       85     1473      269     1112
    1113      298     1473       85     1113
    1114      247      298       85     1114
    1115       85      829      247     1115
    1116      805     1398      341     1116
    1117      341     1398      401     1117
    1118     1038     1451      597     1118
    1119      606     1038      597     1119
    1120      597     1232      606     1120
    1121     1137     1232      597     1121
    1122      398      658       86     1122
    1123       86      480      398     1123
    1124      658     1454       86     1124
    1125       86     1454     1450     1125
    1126       86     1450      472     1126
    1127      472      480       86     1127
    1128     1140     1207      342     1128
    1129      674      787      342     1129
    1130      342     1307      674     1130
    1131     1207     1307      342     1131
    1132      598     1527     1389     1132
    1133      632      675      598     1133
    1134      598     1389     1266     1134
    1135     1314     1476     1110     1135
    1136     1337     1393       87     1136
    1137       99      396       87     1137
    1138       87     1248       99     1138
    1139      396     1337       87     1139
    1140       87     1393     1248     1140
    1141      343     1015      409     1141
    1142      599      700      608     1142
    1143      904     1035      599     1143
    1144     1449     1464      855     1144
    1145       88     1383      515     1145
    1146       88      661      158     1146
    1147      158      418       88     1147
    1148       88      515      417     1148
    1149      417      661       88     1149
    1150      418     1383       88     1150
    1151      344     1134      812     1151
    1152      600      945      838     1152
    1153      600      838      729     1153
    1154      119     1099       89     1154
    1155       89     1285     1269     1155
    1156      759     1285       89     1156
    1157       89     1099      759     1157
    1158      589     1353      345     1158
    1159      345     1494      589     1159
    1160     1168     1524      345     1160
    1161      345     1353      956     1161
    1162      956     1168      345     1162
    1163      345     1524     1494     1163
    1164      818      998      601     1164
    1165      601     1210     1160     1165
    1166      601     1287     1210     1166
    1167      998     1287      601     1167
    1168     1103     1242      857     1168
    1169     1336     1372     1113     1169
    1170      613     1098       90     1170
    1171      153     1025       90     1171
    1172       90     1098      153     1172
    1173       90     1025      669     1173
    1174      669      984       90     1174
    1175      168      613       90     1175
    1176       90      984      168     1176
    1177      671     1172      346     1177
    1178      346      688      671     1178
    1179      696     1127      346     1179
    1180      346     1172      696     1180
    1181      346     1127      507     1181
    1182     1033     1516      602     1182
    1183      924     1033      602     1183
    1184      602      996      924     1184
    1185      602     1028      996     1185
    1186      858     1173     1104     1186
    1187     1104     1200      858     1187
    1188     1150     1413     1114     1188
    1189      141      654       91     1189
    1190      654      938       91     1190
    1191      938     1099       91     1191
    1192      347     1168      956     1192
    1193      956     1264      347     1193
    1194      705     1168      347     1194
    1195      347      983      705     1195
    1196      347     1354      983     1196
    1197     1264     1354      347     1197
    1198      792     1031      603     1198
    1199      603     1031      799     1199
    1200      799     1130      603     1200
    1201      859     1273     1029     1201
    1202     1064     1155      859     1202
    1203     1155     1281      859     1203
    1204      859     1281     1273     1204
    1205       92      542      289     1205
    1206      289      609       92     1206
    1207      383      542       92     1207
    1208       92      757      383     1208
    1209     1070     1406      348     1209
    1210      348     1406     1082     1210
    1211      860     1417     1046     1211
    1212      860     1520     1417     1212
    1213      860     1046      910     1213
    1214      910     1010      860     1214
    1215      860     1010      934     1215
    1216      110     1386       93     1216
    1217       93     1138      110     1217
    1218       93     1315      989     1218
    1219      989     1138       93     1219
    1220     1255     1315       93     1220
    1221       93     1386     1255     1221
    1222     1284     1415      349     1222
    1223      349     1524     1076     1223
    1224     1415     1524      349     1224
    1225      819      890      605     1225
    1226      605      975      635     1226
    1227      861     1035      904     1227
    1228      904     1253      861     1228
    1229     1117     1509     1379     1229
    1230      581     1151       94     1230
    1231     1151     1197       94     1231
    1232      132      581       94     1232
    1233       94      159      132     1233
    1234       94     1197      670     1234
    1235       94      670      159     1235
    1236      350     1330      563     1236
    1237      395     1330      350     1237
    1238      501      790      350     1238
    1239      350      563      501     1239
    1240      606     1232      779     1240
    1241      606      779      672     1241
    1242     1327     1521      862     1242
    1243     1291     1354     1118     1243
    1244     1118     1354     1264     1244
    1245       95     1152      298     1245
    1246      133      879       95     1246
    1247       95      247      133     1247
    1248       95      879      243     1248
    1249      243     1152       95     1249
    1250       95      298      247     1250
    1251      351     1132      521     1251
    1252      408      825      351     1252
    1253     1317     1368      607     1253
    1254     1222     1519      607     1254
    1255      863     1432      884     1255
    1256      863     1433     1432     1256
    1257      863     1393      973     1257
    1258      973     1433      863     1258
    1259     1119     1167     1166     1259
    1260     1119     1177     1167     1260
    1261     1119     1496     1177     1261
    1262      856      938       96     1262
    1263       96     1516      856     1263
    1264       96     1028      602     1264
    1265      602     1516       96     1265
    1266      654     1028       96     1266
    1267       96      938      654     1267
    1268      352     1115      824     1268
    1269      423      725      352     1269
    1270      352      734      423     1270
    1271      352      824      733     1271
    1272      733      734      352     1272
    1273      972     1003      864     1273
    1274      864     1003      986     1274
    1275       97     1155     1064     1275
    1276      586     1356       97     1276
    1277       97      881      586     1277
    1278       97     1064      631     1278
    1279      631      881       97     1279
    1280       97     1356     1155     1280
    1281      353     1359      922     1281
    1282      353     1505      950     1282
    1283      950     1024      353     1283
    1284     1024     1359      353     1284
    1285       98     1068     1056     1285
    1286       98     1508     1068     1286
    1287       98     1056      565     1287
    1288      565      594       98     1288
    1289      594     1444       98     1289
    1290     1444     1508       98     1290
    1291      354      974      804     1291
    1292      765      974      354     1292
    1293      610     1313     1156     1293
    1294      610     1156      665     1294
    1295      752     1313      610     1295
    1296      943     1133      866     1296
    1297       99     1341      396     1297
    1298      364     1334      355     1298
    1299      355      842      364     1299
    1300      355     1334     1206     1300
    1301      867     1240     1170     1301
    1302     1035     1116      100     1302
    1303      599     1035      100     1303
    1304      100      700      599     1304
    1305      100     1407      700     1305
    1306      100     1116      994     1306
    1307      994     1407      100     1307
    1308      787     1365      356     1308
    1309      797     1497      612     1309
    1310      612     1006      630     1310
    1311      612     1497     1006     1311
    1312     1124     1515     1328     1312
    1313     1392     1515     1124     1313
    1314      101      748      585     1314
    1315      857      982      101     1315
    1316      101      585      370     1316
    1317      370      724      101     1317
    1318      724      857      101     1318
    1319      101      982      748     1319
    1320     1110     1476      357     1320
    1321      357      702      462     1321
    1322      462      741      357     1322
    1323      741     1110      357     1323
    1324      827     1062      613     1324
    1325      869     1491     1231     1325
    1326      550     1006      102     1326
    1327     1338     1462      102     1327
    1328      102     1462      709     1328
    1329      486      550      102     1329
    1330      102      709      486     1330
    1331     1006     1338      102     1331
    1332     1102     1182      358     1332
    1333     1073     1305      614     1333
    1334      647     1073      614     1334
    1335      870     1058     1049     1335
    1336     1059     1082      103     1336
    1337      103     1097     1059     1337
    1338     1082     1406      103     1338
    1339      244     1097      103     1339
    1340      103     1406      244     1340
    1341      359     1112      909     1341
    1342      359      909      445     1342
    1343     1133     1229      615     1343
    1344      615     1477      676     1344
    1345     1229     1477      615     1345
    1346      951     1060      871     1346
    1347      871     1318      951     1347
    1348      572      840      104     1348
    1349      104     1214      572     1349
    1350      700     1407      104     1350
    1351      104     1407     1214     1351
    1352      513     1236      360     1352
    1353      360      949      774     1353
    1354      810      949      360     1354
    1355      360     1236      810     1355
    1356      616     1498     1037     1356
    1357     1191     1448      616     1357
    1358     1448     1498      616     1358
    1359      616     1037      757     1359
    1360     1225     1484     1128     1360
    1361      105      922      807     1361
    1362      353      922      105     1362
    1363      105     1505      353     1363
    1364      105      807      403     1364
    1365      403     1513      105     1365
    1366      105     1513     1505     1366
    1367      361      941      889     1367
    1368      889     1457      361     1368
    1369     1457     1496      361     1369
    1370     1351     1358      873     1370
    1371      873     1358     1148     1371
    1372     1148     1194      873     1372
    1373      873     1194     1180     1373
    1374     1180     1274      873     1374
    1375     1274     1351      873     1375
    1376      106     1151      825     1376
    1377      106     1197     1151     1377
    1378      106      825      408     1378
    1379      408     1363      106     1379
    1380      106     1363     1197     1380
    1381     1319     1350      362     1381
    1382      449      536      362     1382
    1383      618     1242     1103     1383
    1384     1039     1306      874     1384
    1385      874     1306     1157     1385
    1386     1157     1437      874     1386
    1387      107      574      311     1387
    1388      311     1485      107     1388
    1389      639      828      107     1389
    1390      107     1485      639     1390
    1391      626      648      363     1391
    1392      648     1016      363     1392
    1393      363      728      720     1393
    1394      363     1016      728     1394
    1395      619     1465     1048     1395
    1396      875     1502     1376     1396
    1397      108      259      109     1397
    1398      109     1387      108     1398
    1399      108     1387      887     1399
    1400      887     1420      108     1400
    1401      149      259      108     1401
    1402      108     1420      149     1402
    1403      564     1334      364     1403
    1404      373      564      364     1404
    1405      620     1375      791     1405
    1406      791     1510      620     1406
    1407      259      672      109     1407
    1408      109      672      182     1408
    1409      365     1482     1293     1409
    1410      365     1293     1188     1410
    1411      995     1385      365     1411
    1412      365     1188      995     1412
    1413      365     1385      766     1413
    1414      766     1482      365     1414
    1415      671      688      621     1415
    1416      931     1329      621     1416
    1417     1073     1386      110     1417
    1418      110     1138      892     1418
    1419      717     1073      110     1419
    1420      110      892      717     1420
    1421      529     1289      366     1421
    1422      366     1253      904     1422
    1423      366     1289     1253     1423
    1424      878     1205     1077     1424
    1425      878     1077     1011     1425
    1426      111     1475     1044     1426
    1427      523      527      367     1427
    1428      527     1422      367     1428
    1429      742      882      367     1429
    1430      367     1422      742     1430
    1431      623     1292      751     1431
    1432      879     1511     1072     1432
    1433      112     1108      911     1433
    1434      145     1069      112     1434
    1435      112      911      145     1435
    1436      659     1108      112     1436
    1437      112      681      659     1437
    1438      112     1069      681     1438
    1439      553     1176      368     1439
    1440      368      929      596     1440
    1441      368     1176      387     1441
    1442      387      929      368     1442
    1443     1135     1438      624     1443
    1444      624     1051      992     1444
    1445      880     1152      940     1445
    1446      940     1254      880     1446
    1447      880     1323     1017     1447
    1448     1017     1152      880     1448
    1449      113      678      275     1449
    1450      113     1360     1310     1450
    1451      113      275      117     1451
    1452      117     1360      113     1452
    1453      113     1267      678     1453
    1454      113     1310     1267     1454
    1455      816      928      369     1455
    1456      579      816      369     1456
    1457      369     1356      586     1457
    1458      928     1356      369     1458
    1459      487      579      369     1459
    1460      369      586      487     1460
    1461      625     1367     1290     1461
    1462     1158     1367      625     1462
    1463      114     1150      331     1463
    1464      114      626      126     1464
    1465      126     1150      114     1465
    1466      370      585      477     1466
    1467      893      988      115     1467
    1468      115      988      412     1468
    1469      412     1271      115     1469
    1470      706      893      115     1470
    1471      115     1408      706     1471
    1472     1271     1408      115     1472
    1473      645      868      371     1473
    1474      371      732      645     1474
    1475      497      732      371     1475
    1476      814     1357      627     1476
    1477      627     1514      814     1477
    1478     1366     1514      627     1478
    1479      940     1366      627     1479
    1480      627     1254      940     1480
    1481      627     1357     1254     1481
    1482      883     1302      962     1482
    1483      116     1393      863     1483
    1484      863      884      116     1484
    1485      884     1288      116     1485
    1486      116      952      687     1486
    1487      687     1248      116     1487
    1488      116     1288      952     1488
    1489     1248     1393      116     1489
    1490     1332     1526      372     1490
    1491      372     1526     1213     1491
    1492      628     1297     1075     1492
    1493     1075     1392      628     1493
    1494     1091     1297      628     1494
    1495      628     1258     1091     1495
    1496     1392     1441      628     1496
    1497      628     1441     1258     1497
    1498      275     1186      117     1498
    1499      117     1520     1360     1499
    1500     1417     1520      117     1500
    1501     1186     1417      117     1501
    1502      373     1166      564     1502
    1503      691     1419      629     1503
    1504      629     1015      691     1504
    1505     1021     1397      629     1505
    1506      629     1419     1021     1506
    1507      885     1278     1022     1507
    1508      118     1326      541     1508
    1509      541     1115      118     1509
    1510      118     1115      343     1510
    1511      343      409      118     1511
    1512      409      997      118     1512
    1513      997     1326      118     1513
    1514      374     1120      870     1514
    1515      635     1120      374     1515
    1516      374      870      399     1516
    1517      399     1487      374     1517
    1518      630      872      699     1518
    1519      516     1099      119     1519
    1520      119     1158      516     1520
    1521      119     1367     1158     1521
    1522      375     1371      777     1522
    1523      930     1371      375     1523
    1524      375      777      708     1524
    1525      708     1256      375     1525
    1526      483      930      375     1526
    1527      375     1256      483     1527
    1528     1304     1345      631     1528
    1529     1064     1304      631     1529
    1530      631     1345      823     1530
    1531      823      881      631     1531
    1532     1310     1420      887     1532
    1533     1030     1467      120     1533
    1534     1052     1142      120     1534
    1535      120     1467     1052     1535
    1536     1142     1385      120     1536
    1537      995     1030      120     1537
    1538      120     1385      995     1538
    1539      376     1318      871     1539
    1540      512     1318      376     1540
    1541      376     1490      512     1541
    1542     1509     1517      888     1542
    1543     1144     1494     1415     1543
    1544      264      912      121     1544
    1545      121      726      264     1545
    1546      438      726      121     1546
    1547      505     1204      377     1547
    1548      377     1001      505     1548
    1549      909     1112      633     1549
    1550      633     1260      909     1550
    1551      633     1333     1260     1551
    1552      122     1134      344     1552
    1553      344     1147      122     1553
    1554      622     1134      122     1554
    1555      122     1147      245     1555
    1556      245      504      122     1556
    1557      504      622      122     1557
    1558      378     1132      915     1558
    1559      378     1287      998     1559
    1560      998     1132      378     1560
    1561      634     1269     1178     1561
    1562      123      632      598     1562
    1563      598     1266      123     1563
    1564      123     1149      632     1564
    1565      151     1149      123     1565
    1566      123     1266      151     1566
    1567      379     1472      540     1567
    1568      422      985      379     1568
    1569      379      540      426     1569
    1570      985     1472      379     1570
    1571      635     1503     1120     1571
    1572      975     1503      635     1572
    1573     1171     1285      891     1573
    1574      258     1246      124     1574
    1575      124      675      593     1575
    1576      124      721      675     1576
    1577      175      258      124     1577
    1578      124      593      175     1578
    1579      124     1246      721     1579
    1580      959     1205      380     1580
    1581      380     1012      959     1581
    1582      380     1205      980     1582
    1583      380     1161     1012     1583
    1584     1358     1471     1148     1584
    1585      125     1364      516     1585
    1586      516     1158      125     1586
    1587      125     1158      625     1587
    1588      625     1175      125     1588
    1589      969     1364      125     1589
    1590      125     1175      969     1590
    1591      397      785      381     1591
    1592      381     1378      397     1592
    1593      381      785      704     1593
    1594      739     1378      381     1594
    1595      637     1297     1046     1595
    1596     1046     1417      637     1596
    1597      637     1417     1186     1597
    1598      933     1297      637     1598
    1599      126      626      363     1599
    1600      363      720      126     1600
    1601      126     1413     1150     1601
    1602      720     1413      126     1602
    1603      382     1189     1063     1603
    1604      382     1063      865     1604
    1605      382     1199     1189     1605
    1606      968     1199      382     1606
    1607      382     1014      968     1607
    1608      894     1252     1047     1608
    1609      127      866      520     1609
    1610      184      866      127     1610
    1611      127      762      184     1611
    1612      127      520      190     1612
    1613      190     1094      127     1613
    1614      127     1094      762     1614
    1615      513      542      383     1615
    1616      383      657      513     1616
    1617      383     1037      657     1617
    1618      757     1037      383     1618
    1619     1056     1068      895     1619
    1620     1068     1470      895     1620
    1621      895     1470     1003     1621
    1622      128     1012      797     1622
    1623      977     1012      128     1623
    1624      128      797      236     1624
    1625      384     1092      481     1625
    1626      481      746      384     1626
    1627      746     1312      384     1627
    1628      384     1312      763     1628
    1629      763      767      384     1629
    1630      767     1092      384     1630
    1631      783     1276      640     1631
    1632      640     1276     1218     1632
    1633      896     1426     1315     1633
    1634      804      971      129     1634
    1635      129     1045      354     1635
    1636      354      804      129     1636
    1637      129      971      456     1637
    1638      385     1489      810     1638
    1639      810     1236      385     1639
    1640      385     1236     1090     1640
    1641      385     1090      429     1641
    1642      429     1489      385     1642
    1643      750      763      641     1643
    1644      763     1312      641     1644
    1645      536     1097      130     1645
    1646      362      536      130     1646
    1647      130     1319      362     1647
    1648      764     1319      130     1648
    1649      130     1097      764     1649
    1650      769     1396      386     1650
    1651      386     1288      884     1651
    1652      743      769      386     1652
    1653      386      884      743     1653
    1654     1388     1455      898     1654
    1655      131     1316      780     1655
    1656      780      845      131     1656
    1657      845     1013      131     1657
    1658      604     1316      131     1658
    1659      131      642      604     1659
    1660      131     1013      642     1660
    1661      387     1137      597     1661
    1662      597     1451      387     1662
    1663      387     1176     1137     1663
    1664      387     1451      929     1664
    1665     1123     1286      643     1665
    1666      132     1380     1296     1666
    1667      132     1296      581     1667
    1668      159      490      132     1668
    1669      490     1380      132     1669
    1670      817      927      644     1670
    1671      716      817      644     1671
    1672      932     1208      900     1672
    1673      133     1511      879     1673
    1674      133      410      392     1674
    1675      392     1511      133     1675
    1676      133     1095      410     1676
    1677      247     1095      133     1677
    1678      389     1251      820     1678
    1679      389      820      741     1679
    1680      645      920      868     1680
    1681      732     1243      645     1681
    1682      134      943      805     1682
    1683      134      805      341     1683
    1684      341     1424      134     1684
    1685      134     1229     1133     1685
    1686      134     1133      943     1686
    1687      134     1424     1229     1687
    1688      390     1302      442     1688
    1689      962     1302      390     1689
    1690      986     1470      646     1690
    1691      979     1375      902     1691
    1692      135     1474      864     1692
    1693      864      986      135     1693
    1694      935     1474      135     1694
    1695      220      935      135     1695
    1696      135      986      220     1696
    1697      523      535      391     1697
    1698      484      523      391     1698
    1699      647     1339     1073     1699
    1700     1055     1137      903     1700
    1701     1137     1176      903     1701
    1702     1176     1308      903     1702
    1703     1208     1411     1159     1703
    1704     1159     1411     1216     1704
    1705     1494     1524     1415     1705
    1706      136      901      649     1706
    1707      649      747      136     1707
    1708      406      835      136     1708
    1709      136      747      406     1709
    1710     1031     1511      392     1710
    1711      799     1031      392     1711
    1712      392      898      799     1712
    1713      410      898      392     1713
    1714      648     1080     1016     1714
    1715     1160     1199     1187     1715
    1716     1189     1199     1160     1716
    1717     1160     1210     1189     1717
    1718     1040     1521      137     1718
    1719      919     1040      137     1719
    1720      714     1263      137     1720
    1721      137     1521      714     1721
    1722      506      919      137     1722
    1723      137     1263      506     1723
    1724     1294     1300      393     1724
    1725      393     1430     1294     1725
    1726      393     1228     1066     1726
    1727      393     1300     1228     1727
    1728      905     1516     1033     1728
    1729     1345     1352      905     1729
    1730      312      545      138     1730
    1731      138      571      312     1731
    1732      138      545      248     1732
    1733      248     1475      138     1733
    1734      394      832      813     1734
    1735      394      946      832     1735
    1736      650     1369      848     1736
    1737      868      920      650     1737
    1738      920     1369      650     1738
    1739     1023     1211      906     1739
    1740      687     1408      139     1740
    1741      139     1408     1271     1741
    1742      139     1271      509     1742
    1743      509      511      139     1743
    1744      395     1512     1074     1744
    1745      395     1074      826     1745
    1746      826     1330      395     1746
    1747      651     1249      841     1747
    1748      651     1086      960     1748
    1749      960     1249      651     1749
    1750     1438     1464     1163     1750
    1751     1163     1464     1447     1751
    1752      860      934      140     1752
    1753      140     1520      860     1753
    1754      178      710      140     1754
    1755      140      465      178     1755
    1756      710     1520      140     1756
    1757      140      934      465     1757
    1758      396     1341      771     1758
    1759      771     1380      396     1759
    1760      396     1380     1337     1760
    1761      756     1399      652     1761
    1762      908     1232     1055     1762
    1763      517     1301      141     1763
    1764      141      854      517     1764
    1765      595      854      141     1765
    1766      141     1301      654     1766
    1767      441      785      397     1767
    1768      397     1378     1261     1768
    1769      653     1321      832     1769
    1770      832      946      653     1770
    1771      653     1034      847     1771
    1772      847     1321      653     1772
    1773      946     1034      653     1773
    1774      572      583      142     1774
    1775      142     1461      572     1775
    1776      583     1160      142     1776
    1777     1160     1187      142     1777
    1778     1187     1461      142     1778
    1779      398      899      562     1779
    1780      562      758      398     1780
    1781      398      758      658     1781
    1782      480      899      398     1782
    1783      654     1301     1028     1783
    1784     1046     1091      910     1784
    1785      143      846      526     1785
    1786      526      619      143     1786
    1787      619     1048      143     1787
    1788      731      846      143     1788
    1789      399     1049      554     1789
    1790      554     1487      399     1790
    1791      870     1049      399     1791
    1792      655     1125      950     1792
    1793     1256     1381      911     1793
    1794     1177     1423     1167     1794
    1795     1167     1423     1230     1795
    1796      144     1301      517     1796
    1797      517      960      144     1797
    1798     1086     1211      144     1798
    1799      960     1086      144     1799
    1800      510     1301      144     1800
    1801      144     1023      510     1801
    1802      144     1211     1023     1802
    1803     1298     1361      400     1803
    1804      400     1525     1298     1804
    1805     1138     1525      400     1805
    1806      892     1138      400     1806
    1807      400     1361      755     1807
    1808      755      892      400     1808
    1809     1079     1522      656     1809
    1810      682     1079      656     1810
    1811      722      754      656     1811
    1812      656     1522      722     1812
    1813      754     1342      656     1813
    1814      795     1069      145     1814
    1815      145     1381      795     1815
    1816      911     1381      145     1816
    1817     1127     1234      401     1817
    1818      507     1127      401     1818
    1819      401     1398      507     1819
    1820     1090     1236      657     1820
    1821     1272     1374      913     1821
    1822      356     1365      146     1822
    1823      146      972      356     1823
    1824      895     1003      146     1824
    1825      146     1003      972     1825
    1826     1130     1154      402     1826
    1827     1154     1382      402     1827
    1828      402     1382     1239     1828
    1829      495     1130      402     1829
    1830      402     1239      495     1830
    1831      816     1454      658     1831
    1832      658     1005      816     1832
    1833      758     1005      658     1833
    1834      914     1372     1336     1834
    1835     1336     1499      914     1835
    1836     1355     1372      914     1836
    1837     1250     1355      914     1837
    1838     1240     1320     1170     1838
    1839      624      992      147     1839
    1840      147     1467     1145     1840
    1841      992     1467      147     1841
    1842      488      624      147     1842
    1843      147     1145      488     1843
    1844      807      815      403     1844
    1845      403      815      727     1845
    1846      681     1121      659     1846
    1847      694     1108      659     1847
    1848      569     1139      148     1848
    1849      148      982      569     1849
    1850      209     1043      148     1850
    1851      148     1139      209     1851
    1852      148     1043      748     1852
    1853      748      982      148     1853
    1854      404     1129      812     1854
    1855      812     1134      404     1855
    1856      404     1427     1129     1856
    1857      745     1427      404     1857
    1858      660     1207     1140     1858
    1859     1140     1507      660     1859
    1860      916     1357     1126     1860
    1861      939     1335      916     1861
    1862      916     1335     1254     1862
    1863     1254     1357      916     1863
    1864      149     1038      259     1864
    1865      178     1038      149     1865
    1866      149      710      178     1866
    1867      149     1420      710     1867
    1868      405     1487     1469     1868
    1869      590     1088      150     1869
    1870      150     1418      590     1870
    1871      430     1418      150     1871
    1872      150     1434      430     1872
    1873      150     1088      232     1873
    1874      232     1434      150     1874
    1875      406     1238      835     1875
    1876      662     1361      780     1876
    1877      662     1200     1104     1877
    1878      662     1104      755     1878
    1879      755     1361      662     1879
    1880      918     1131     1029     1880
    1881     1029     1273      918     1881
    1882     1273     1391      918     1882
    1883     1145     1149      151     1883
    1884      458      488      151     1884
    1885      151     1266      458     1885
    1886      488     1145      151     1886
    1887     1083     1434      407     1887
    1888      411     1083      407     1888
    1889      407      732      411     1889
    1890      407     1243      732     1890
    1891      937     1040      919     1891
    1892      919     1217      937     1892
    1893      152     1203     1057     1893
    1894      152     1057      323     1894
    1895      323     1202      152     1895
    1896      152     1325     1203     1896
    1897     1344     1363      408     1897
    1898      664      728      666     1898
    1899      696     1172      664     1899
    1900      664     1172      978     1900
    1901      664      978      728     1901
    1902      153     1098      306     1902
    1903      200     1025      153     1903
    1904      153      255      200     1904
    1905      153      306      255     1905
    1906      629     1397      409     1906
    1907      409     1015      629     1907
    1908      409     1397      997     1908
    1909     1163     1447      665     1909
    1910      665     1447      930     1910
    1911     1177     1457     1423     1911
    1912     1177     1496     1457     1912
    1913     1435     1442     1433     1913
    1914      154     1347     1322     1914
    1915      664      666      154     1915
    1916      154      696      664     1916
    1917      666     1347      154     1917
    1918      154     1322      463     1918
    1919      463      696      154     1919
    1920      410     1388      898     1920
    1921      410     1095      416     1921
    1922      416     1388      410     1922
    1923      728     1016      666     1923
    1924     1269     1528     1178     1924
    1925      155     1117     1065     1925
    1926      448     1117      155     1926
    1927      155      999      448     1927
    1928     1026     1083      411     1928
    1929      411      732      497     1929
    1930      667      891      856     1930
    1931      856     1516      667     1931
    1932      905     1352      667     1932
    1933      667     1516      905     1933
    1934     1411     1431      923     1934
    1935      296      617      156     1935
    1936      156     1430      296     1936
    1937      195      846      156     1937
    1938      156      617      195     1938
    1939      156      846      731     1939
    1940      731     1430      156     1940
    1941      412     1397     1193     1941
    1942     1193     1271      412     1942
    1943      988      997      412     1943
    1944      997     1397      412     1944
    1945      909     1260      668     1945
    1946      668     1260     1000     1946
    1947      924     1263     1033     1947
    1948     1194     1383     1180     1948
    1949     1180     1311     1274     1949
    1950      157      535      523     1950
    1951      157      703      535     1951
    1952      157      523      367     1952
    1953      367      882      157     1953
    1954      157      882      171     1954
    1955      171      703      157     1955
    1956      413     1500     1305     1956
    1957      578     1173      413     1957
    1958      413      717      578     1958
    1959      413     1305      717     1959
    1960     1025     1084      669     1960
    1961      158      661      580     1961
    1962      580     1179      158     1962
    1963      158      451      418     1963
    1964      158     1179      451     1964
    1965      522      789      414     1965
    1966      414     1445      522     1966
    1967     1296     1445      414     1967
    1968      789     1032      414     1968
    1969      414     1032      581     1969
    1970      581     1296      414     1970
    1971      670     1442     1435     1971
    1972      926     1060      951     1972
    1973      670     1435      159     1973
    1974      159     1435      973     1974
    1975      159      973      490     1975
    1976      691     1410      415     1976
    1977      415     1419      691     1977
    1978      984     1419      415     1978
    1979      978     1172      671     1979
    1980      535     1349      160     1980
    1981      391      535      160     1981
    1982      160     1349      690     1982
    1983      179      391      160     1983
    1984      160      690      179     1984
    1985     1095     1409      416     1985
    1986      779     1481      672     1986
    1987      928     1281     1155     1987
    1988     1155     1356      928     1988
    1989     1340     1456      161     1989
    1990      161     1456     1404     1990
    1991      161     1404      638     1991
    1992      161      638      505     1992
    1993      515     1277      417     1993
    1994      417     1277      828     1994
    1995      417      828      639     1995
    1996      639      661      417     1996
    1997      673     1004      844     1997
    1998      844     1273      673     1998
    1999      673     1275     1004     1999
    2000     1273     1281      673     2000
    2001      162     1276      783     2001
    2002      162      339      303     2002
    2003      303     1276      162     2003
    2004      162      593      339     2004
    2005      162      783      175     2005
    2006      175      593      162     2006
    2007      451     1164      418     2007
    2008      674     1365      787     2008
    2009      674     1307      968     2009
    2010      968     1014      674     2010
    2011     1014     1365      674     2011
    2012      930     1449     1371     2012
    2013     1447     1449      930     2013
    2014      163      813      389     2014
    2015      389      741      163     2015
    2016      163      811      394     2016
    2017      394      813      163     2017
    2018      462      811      163     2018
    2019      163      741      462     2019
    2020      419      793      792     2020
    2021      419     1289      793     2021
    2022      836     1253      419     2022
    2023     1253     1289      419     2023
    2024      990     1329      931     2024
    2025     1307     1461     1187     2025
    2026      803      985      164     2026
    2027      164     1505      803     2027
    2028      655      950      164     2028
    2029      422      655      164     2029
    2030      164      985      422     2030
    2031      950     1505      164     2031
    2032      570      811      420     2032
    2033      420      981      570     2033
    2034      420      702      591     2034
    2035      591      981      420     2035
    2036      420      811      462     2036
    2037      462      702      420     2037
    2038      676     1477      987     2038
